# CBIR Feature Database
# Feature Type: custom
# Feature Dimension: 30
# Number of Images: 1106
pic.0380.jpg,0.473197,0.109855,0.116023,0.0556616,0.0973711,0.0234983,0.020561,0.0193861,0.0230577,0.00895873,0.0110148,0.00440593,0.0142459,0.00631517,0.0020561,0.0143927,0.0211182,0.0106567,0.00571899,0.00389404,0.000115967,5.49316e-05,0,0,0.202753,0.120148,0.620624,0.0666687,0.995888,0.157227
pic.0394.jpg,0.221634,0.0629936,0.0868811,0.0773454,0.136872,0.0705066,0.0475824,0.0358312,0.049894,0.0337122,0.0359276,0.00992102,0.0438259,0.0227317,0.0065498,0.0577923,0.000933838,0.00333252,0.00947876,0.0157104,0.0039978,0.00894775,0.00209351,0.0188721,0.110779,0.220349,0.0565247,0.113306,0.464843,0.60463
pic.1061.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200067,0.0162598,0.164349,0.0100525,0,0
pic.0419.jpg,0.126203,0.0360346,0.0361976,0.0640796,0.0908202,0.0326105,0.0495679,0.0288603,0.0518506,0.0595141,0.0459808,0.00847872,0.0745149,0.080874,0.012392,0.202022,0.00592651,0.00812378,0.0100037,0.0104614,0.000195313,3.66211e-05,0.00022583,0.00245972,0.0742371,0.157324,0.128448,0.30166,0.922061,0.319792
pic.1075.jpg,0.648456,0.0831354,0.0570071,0.0570071,0.0308789,0.0142518,0.00712589,0.00475059,0.00950119,0.00712589,0.00475059,0.0023753,0.0190024,0.0142518,0.0023753,0.0380048,0.000439453,4.27246e-05,6.10352e-06,0.00020752,0.00145264,0.000421143,0,0,0.0728394,0.355341,0.124646,0.0810181,0.270784,0.487367
pic.0343.jpg,0.333333,0,0,0,0,0.333333,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,6.10352e-06,0,0,0,1.2207e-05,0.117981,0.174878,0.0109192,0.0303162,0.333333,0.780599
pic.0425.jpg,0.428339,0.0903909,0.0675896,0.153094,0.0838762,0.0464169,0.0179153,0.00570033,0.0260586,0.0138436,0.00651466,0,0.0252443,0.0130293,0.00488599,0.017101,0.00141602,0.00119629,0.00123291,0.00132446,0.000720215,0.00109253,0.000396729,0.000115967,0.065863,0.350439,0.102026,0.271869,0.689739,0.380099
pic.0431.jpg,0.140817,0.0413632,0.0542786,0.0525148,0.112483,0.0436959,0.0363564,0.0483614,0.0702094,0.0298134,0.0699249,0.0303254,0.0783455,0.0539941,0.0200842,0.117433,0.023761,0.016864,0.0104736,0.00441284,0.0148682,0.0045105,0.0119751,0.0204102,0.120685,0.251935,0.100342,0.124103,0.517467,0.468375
pic.1049.jpg,0.0625,0,0,0.1875,0,0.0625,0.0625,0,0,0.125,0,0,0,0.25,0,0.25,7.32422e-05,0,1.2207e-05,0,0,0,0,1.2207e-05,0.273016,0.281891,0.245471,0.224951,0.875,0.157593
pic.0357.jpg,0.441487,0.089836,0.111322,0.0515496,0.118573,0.0401432,0.0260843,0.0225474,0.0286485,0.0178611,0.0121579,0.00526106,0.0179937,0.00557054,0.00114948,0.00981476,0.0287659,0.0250183,0.0188965,0.0155029,0.013092,0.00777588,0.00999145,0.0190125,0.128027,0.093634,0.187518,0.150928,0.638755,0.419743
pic.0800.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134277,2.44141e-05,0.112842,0.000152588,0,0
pic.0814.jpg,0.230699,0.171662,0.0962761,0.0799273,0.105359,0.00999092,0.0390554,0.00817439,0.0544959,0.0236149,0.0154405,0.00454133,0.0463215,0.0190736,0.0544959,0.0408719,0.000170898,0.00231323,0.0022522,0.00150146,0.000134277,0,6.10352e-05,0.000286865,0.118042,0.217847,0.144733,0.474432,0.928247,0.326067
pic.0182.jpg,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10352e-06,6.10352e-06,0,0,0.0463928,0.0545959,0.156293,0.0893433,0,0.639648
pic.0196.jpg,0.300409,0.0797003,0.100136,0.0401907,0.133515,0.0381471,0.0374659,0.0415531,0.0470027,0.0190736,0.0190736,0.0279292,0.0435967,0.0217984,0.01703,0.0333787,1.2207e-05,0,0,0.00278931,0.00615845,0,0,0,0.0368652,0.0565125,0.0169617,0.0159729,0.31267,0.517739
pic.0828.jpg,0.0855838,0.0430898,0.045274,0.0867752,0.0992851,0.0540111,0.0689039,0.0339555,0.0921366,0.0822081,0.0500397,0.0123114,0.0897538,0.0444797,0.0361398,0.0760524,0.00436401,0.0138977,0.00724487,0.0019165,0.000146484,6.10352e-05,0,0.00310669,0.0551575,0.170239,0.259192,0.200543,0.892176,0.29819
pic.0169.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.10352e-06,0,0,0,0,0.102753,0.0428955,0.233435,0.23382,1,0.484375
pic.0627.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.10352e-06,0,0,0,0,0.181525,0.412537,0.0747131,0.0475525,1,0.40625
pic.0141.jpg,0.134536,0.0447809,0.0537371,0.0239046,0.106765,0.0401418,0.045232,0.0407217,0.0557345,0.0592139,0.0516753,0.0385309,0.0800258,0.0630155,0.0473582,0.114626,0.00734253,0.00662842,0.00653076,0.0198853,0.0108887,0.0153564,0.0113159,0.0167786,0.0922974,0.190106,0.0904541,0.402246,0.426353,0.570076
pic.0155.jpg,0.0912567,0.0390297,0.0544391,0.0307439,0.106966,0.0418041,0.0432663,0.0578134,0.0745351,0.0461158,0.0493026,0.0510273,0.103104,0.0567636,0.0458908,0.107941,0.0255798,0.02146,0.0606689,0.0521851,0.00289917,0,0,0,0.157477,0.344128,0.225891,0.380426,0.982191,0.298373
pic.0633.jpg,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,1.2207e-05,0,0,0,0,0,3.66211e-05,0,0.0146606,0.0272461,0.0126587,0.0299744,0.25,0.623779
pic.0974.jpg,0.0678208,0.026082,0.0404215,0.0152051,0.0747083,0.0101618,0.0354535,0.0751976,0.0465939,0.0259691,0.0207,0.0852842,0.0969891,0.0137373,0.159992,0.205683,0.000927734,0.000823975,0.000256348,0.00180054,0.00498657,0.116632,0.0366943,4.88281e-05,0.0882385,0.0714905,0.398261,0.294293,0.0234851,0.684193
pic.0960.jpg,0.344211,0.110526,0.102105,0.0631579,0.136053,0.0307895,0.0265789,0.0226316,0.0297368,0.0226316,0.0160526,0.00552632,0.0276316,0.0194737,0.0123684,0.0305263,0.005896,0.00280151,0.00302734,0.00145264,0.000579834,0.00109863,0.00282593,0.00551147,0.188617,0.237231,0.106555,0.14071,0.568158,0.470695
pic.0948.jpg,0.0357143,0.0714286,0.0714286,0.0357143,0,0.214286,0.107143,0,0.142857,0.0714286,0.0357143,0,0.0357143,0,0,0.178571,3.66211e-05,3.05176e-05,0,0,0,9.76563e-05,0,6.10352e-06,0.155896,0.0608826,0.131616,0.068573,0.392857,0.467006
pic.0790.jpg,0.0307692,0.0461538,0.0153846,0,0.0923077,0.0307692,0.0769231,0.0461538,0.0307692,0.138462,0.0307692,0.0615385,0.153846,0.0153846,0.0769231,0.153846,3.05176e-05,0,0,0.000366211,0,0,0,0,0.29425,0.00311279,0.251013,0.0730652,1,0.447746
